Price,Close,High,Low,Open,Volume
Ticker,1211.HK,1211.HK,1211.HK,1211.HK,1211.HK
Date,,,,,
2018-01-02,22.264019012451172,22.519745167406963,21.896415065375837,21.944364519654584,15500166
2018-01-03,22.75948715209961,23.11110856054201,22.21607158302147,22.21607158302147,32016945
2018-01-04,22.56769371032715,23.17503946624026,22.519746083183243,23.17503946624026,24748590
2018-01-05,22.343931198120117,22.743500186596858,21.992309829790177,22.695552566450058,16367835
2018-01-08,22.407867431640625,22.61564232071556,22.136158712091415,22.56769469148707,15595299
2018-01-09,22.455814361572266,22.823418328130895,22.375899819595258,22.551711446127726,13727544
2018-01-10,22.008296966552734,22.535728170831945,21.944364969232836,22.535728170831945,18451902
2018-01-11,21.9923095703125,22.28000077505236,21.784532893958897,22.28000077505236,10479885
2018-01-12,22.679569244384766,22.85537900794539,21.96034399247562,22.311965348681277,31094514
2018-01-15,22.13615608215332,23.015210479582663,21.960346300118207,23.015210479582663,21991695
2018-01-16,22.216068267822266,22.39187986035027,21.976326517345463,22.152138109873466,10941654
2018-01-17,22.74350357055664,22.88735011056861,21.800520763773783,22.248039268067163,24047328
2018-01-18,22.248037338256836,22.82341613205701,22.08820826968161,22.82341613205701,21804450
2018-01-19,22.455814361572266,22.61564161644153,22.200090022147545,22.423849276415364,13458729
2018-01-22,24.293832778930664,24.293832778930664,22.343933432610854,22.72752174848363,68374854
2018-01-23,24.64545249938965,24.85322734027953,24.29382931691972,24.485623447524336,50434419
2018-01-24,24.102039337158203,24.773315200769854,23.702468498088503,24.773315200769854,26612769
2018-01-25,23.702470779418945,24.43768053559969,23.65452315207628,24.261868910507097,23361564
2018-01-26,23.878278732299805,24.070072870344163,23.462725376231845,24.070072870344163,15895512
2018-01-29,23.494691848754883,24.134002581883337,23.302897714274135,24.134002581883337,19313838
2018-01-30,23.478710174560547,23.782382098084195,23.270933492727846,23.654519946745108,16175298
2018-01-31,23.542640686035156,24.102038749646095,23.31888146059078,23.558623226554822,19255287
2018-02-01,23.1590576171875,23.862300477526613,22.839401272737504,23.654523762179878,23553978
2018-02-02,23.222986221313477,23.39879783907517,22.711537567978848,23.286918217522636,13852782
2018-02-05,22.79145050048828,22.90333011415976,22.34393204580235,22.37589712711291,15186435
2018-02-06,21.464881896972656,22.216072365947067,21.129243018574066,21.99231311368134,52773657
2018-02-07,21.640689849853516,22.48777915946911,21.448897527877097,22.311967549482432,23691183
2018-02-08,21.960346221923828,22.200087996899164,21.70462190582808,21.992311304164648,21167292
2018-02-09,21.305049896240234,21.54479165810335,20.937445983322423,21.113257584200436,31819932
2018-02-12,21.976329803466797,22.26401921542341,21.305052070121807,21.464881147061856,21402753
2018-02-13,22.008296966552734,22.631625252269444,21.928382427174036,22.407866005276844,15047895
2018-02-14,22.79145050048828,23.222984585434396,22.439829118818555,22.887347573504485,25149492
2018-02-15,23.047176361083984,23.270935603494365,22.69555495573691,23.015211277620974,12009561
2018-02-20,23.191020965576172,23.59059182347643,23.01521117820439,23.33486566962302,12945543
2018-02-21,23.622556686401367,23.750418847592787,23.207005119800414,23.446746900669904,13583355
2018-02-22,23.33486557006836,23.782384051046748,22.98324416774029,23.574607352151833,18775056
2018-02-23,23.3987979888916,23.638539775312793,23.19102128623732,23.622557233429337,7758075
2018-02-26,23.894262313842773,24.61348761923354,23.590590382633984,23.75041761858153,35428275
2018-02-27,23.382814407348633,24.086057193460793,23.334864954745544,23.974177576166376,20271588
2018-02-28,23.1590576171875,23.654523762179878,22.85538381559729,23.654523762179878,19490637
2018-03-01,23.01521110534668,23.079141271794164,22.727521698163702,22.823416947834932,13979703
2018-03-02,22.66358757019043,22.85537988057159,22.519742880133442,22.5357254202415,19909794
2018-03-05,22.823415756225586,23.494693443384683,22.327949675787252,22.343932216564674,25891134
2018-03-06,24.134002685546875,24.309814281090134,23.191018206954208,23.33486289389042,35134209
