Price,Close,High,Low,Open,Volume
Ticker,BATT,BATT,BATT,BATT,BATT
Date,,,,,
2018-06-06,17.174938201904297,17.212907916805335,17.094780630163694,17.12009430988558,106800
2018-06-07,16.698211669921875,17.0019678228043,16.668678234713443,17.0019678228043,99700
2018-06-08,16.629018783569336,16.672894860793193,16.48726604609081,16.62226911303136,119100
2018-06-11,16.537893295288086,16.68133426810552,16.537893295288086,16.68133426810552,43600
2018-06-12,16.251012802124023,16.537894773399614,16.08141482673462,16.537894773399614,26800
2018-06-13,16.19194793701172,16.326107711589273,16.146383632678333,16.208822115131795,33900
2018-06-14,16.11600685119629,16.234977439228647,16.11600685119629,16.234977439228647,26400
2018-06-15,15.862875938415527,16.048506375220764,15.812250187179378,16.048506375220764,41200
2018-06-18,15.711000442504883,15.770064093782558,15.668810970618118,15.668810970618118,30400
2018-06-19,15.356616020202637,15.508493281950441,15.213175042971072,15.508493281950441,29400
2018-06-20,15.297548294067383,15.415677179957205,15.24776585476506,15.415677179957205,47300
2018-06-21,15.120357513427734,15.238484791002158,15.086605943055925,15.238484791002158,42400
2018-06-22,15.360836029052734,15.381086654952629,15.204738996714777,15.204738996714777,7800
2018-06-25,14.80816650390625,15.12036218892845,14.792135629577011,15.111924293726343,48600
2018-06-26,14.72378921508789,14.799728654520134,14.673161849223874,14.799728654520134,24000
2018-06-27,14.470656394958496,14.749100453998194,14.470656394958496,14.705224371683947,7600
2018-06-28,14.453781127929688,14.470656916203898,14.352529617011918,14.417499631567507,17600
2018-06-29,14.80816650390625,14.850355979916792,14.622537637551723,14.622537637551723,18400
2018-07-02,14.72378921508789,14.740663394345448,14.647004859669932,14.72378921508789,3200
2018-07-03,14.647849082946777,14.68159904922961,14.647849082946777,14.679912436065507,3200
2018-07-05,14.512846946716309,14.51453355999054,14.463064495941673,14.512846946716309,7500
2018-07-06,14.605660438537598,14.656287804867606,14.526346162523808,14.542378644670784,3200
2018-07-09,14.909417152404785,14.950761705450535,14.825039823808618,14.825039823808618,21400
2018-07-10,14.949073791503906,14.976919002541768,14.934731142054744,14.960043214601471,7700
2018-07-11,14.555033683776855,14.791289882362712,14.555033683776855,14.791289882362712,4900
2018-07-12,14.765975952148438,14.841915385794294,14.723788093173479,14.740662271145267,2600
2018-07-13,14.841917037963867,14.857947911162503,14.825041248749844,14.833479143356856,1500
2018-07-16,14.588786125183105,14.723789215429386,14.572753643183328,14.723789215429386,18700
2018-07-17,14.569377899169922,14.595534887094011,14.515375700819293,14.588785215811562,10700
2018-07-18,14.528034210205078,14.555034506304342,14.512846644234479,14.555034506304342,2100
2018-07-19,14.293465614318848,14.420030804521346,14.259714038604203,14.420030804521346,16400
2018-07-20,14.21752643585205,14.285027979140311,14.21752643585205,14.285027979140311,3700
2018-07-23,14.058052062988281,14.116272401824661,14.05720875644388,14.116272401824661,1800
2018-07-24,14.352529525756836,14.453781036030836,14.352529525756836,14.453781036030836,9300
2018-07-25,14.441967964172363,14.441967964172363,14.34409129197691,14.420030727565885,4100
2018-07-26,14.327216148376465,14.377843513954508,14.31877825411346,14.369405619691502,7300
2018-07-27,14.268152236938477,14.369405356878897,14.268152236938477,14.369405356878897,15600
2018-07-30,14.244526863098145,14.3356538669123,14.244526863098145,14.3356538669123,5700
2018-07-31,14.293465614318848,14.31033979281246,14.141586742330368,14.141586742330368,1400
2018-08-01,14.116272926330566,14.200650255451231,14.116272926330566,14.200650255451231,1700
2018-08-02,13.813359260559082,13.879172575462592,13.812515954034666,13.812515954034666,5300
2018-08-03,13.8572359085083,13.865673802189244,13.820952804743879,13.820952804743879,900
2018-08-06,13.829390525817871,13.871579993696013,13.829390525817871,13.829390525817871,13600
2018-08-07,13.837828636169434,13.955957538715136,13.837828636169434,13.955957538715136,2800
2018-08-08,13.80323314666748,13.829390133200237,13.729825244943575,13.829390133200237,1200
2018-08-09,13.861455917358398,13.879175013665472,13.820954665981121,13.820954665981121,3100
