Price,Close,High,Low,Open,Volume
Ticker,1772.HK,1772.HK,1772.HK,1772.HK,1772.HK
Date,,,,,
2018-10-11,7.3989667892456055,9.62620662926889,6.958552499421174,9.62620662926889,57096340
2018-10-12,8.141379356384277,8.38046119026951,7.726130988029164,7.851963266908458,17865120
2018-10-15,8.116212844848633,8.49371139019836,7.851963863103824,8.229463248477908,7335160
2018-10-16,8.153963088989258,8.229463641691062,7.940047516411401,8.17913021989799,2930830
2018-10-18,8.0407133102417,8.229463427036317,8.002964294912026,8.116213020949797,3027640
2018-10-19,8.015548706054688,8.317546740737665,7.73871612423138,8.028131432484523,4197480
2018-10-22,8.745377540588379,8.820877255990688,8.040713810174966,8.116213525577276,5937960
2018-10-23,8.229462623596191,8.757959706931473,8.028129801355876,8.757959706931473,1599360
2018-10-24,8.179129600524902,8.430795010383838,8.040712911081805,8.229463018506422,2732240
2018-10-25,8.053297996520996,8.229464572714791,7.877132260351691,7.990381842180064,1163400
2018-10-26,7.776464939117432,8.166546206539984,7.776464939117432,8.166546206539984,1392160
2018-10-29,7.940046787261963,7.990380204432821,7.726131234328374,7.864547081517835,1014160
2018-10-30,8.002964973449707,8.128797275282409,7.738715963566808,7.8645482653995105,1559880
2018-10-31,7.95263147354126,8.153963490580564,7.86454819107129,7.86454819107129,1201480
2018-11-01,7.776464939117432,8.078462933239239,7.713547955320749,7.96521421045878,3339000
2018-11-02,8.367878913879395,8.72021032161195,7.864547251373025,7.864547251373025,9257080
2018-11-05,8.808293342590332,9.173207464471943,8.191712976613871,8.191712976613871,5795300
2018-11-06,9.072542190551758,9.148041054749761,8.695042829415925,9.11029204266291,4445644
2018-11-07,9.12287425994873,9.877870420210813,9.097707973280604,9.2109566832993,9147880
2018-11-08,9.04737663269043,9.374541794427222,8.971876915364675,9.349375501993451,3121160
2018-11-09,8.984457969665527,9.148040084786437,8.858624862628954,9.148040084786437,1505000
2018-11-12,8.934126853942871,9.110293417054521,8.61954526557458,8.858627138330572,1385720
2018-11-13,8.75796127319336,8.997043149835003,8.682461556354012,8.921543432995653,2851240
2018-11-14,8.971878051757812,9.236127095868184,8.745378871091779,8.745378871091779,1967280
2018-11-15,9.097708702087402,9.248708114241056,8.808293442134339,8.883793148211167,2005640
2018-11-16,9.638789176940918,9.714288881513715,9.047375104462098,9.097708520852066,4069602
2018-11-19,9.34937572479248,9.75204061345068,9.336792998287969,9.75204061345068,2297680
2018-11-20,9.550707817077637,9.752039825119308,9.13545855543374,9.185791977456358,3447920
2018-11-21,9.739456176757812,9.865289310731745,9.324208598695064,9.525540605024084,2496760
2018-11-22,9.487791061401367,10.016288225444216,9.487791061401367,9.739456497615736,2668400
2018-11-23,9.24870777130127,9.550706584410538,9.160624504136303,9.43745618947027,1336440
2018-11-26,9.387123107910156,9.601039501489264,9.122874977062668,9.248708100343066,2025520
2018-11-27,9.575873374938965,9.714290077040083,9.311625216437763,9.450041078514472,2077929
2018-11-28,9.550707817077637,9.638790255586718,9.374541260010673,9.512957960566773,1703520
2018-11-29,9.550707817077637,9.67654011209758,9.424874682033291,9.601040399075854,1392720
