Price,Close,High,Low,Open,Volume
Ticker,9696.HK,9696.HK,9696.HK,9696.HK,9696.HK
Date,,,,,
2022-07-13,72.93089294433594,72.93089294433594,64.61499370353314,66.2603844433296,40339900
2022-07-14,70.26268768310547,74.30946544744516,68.61729698688532,73.95370364636169,12770686
2022-07-15,70.48504638671875,71.73020944656798,70.21822330761078,71.1520972988959,4081800
2022-07-18,68.43942260742188,71.01868755690968,66.97191599196202,70.70739848046647,3920900
2022-07-19,68.48388671875,69.37328784496754,66.8829619773216,67.59448559253246,3534700
2022-07-20,70.12928009033203,72.13043269980272,69.19541294393446,69.37329046165047,2846200
2022-07-21,69.373291015625,70.44056970162843,67.59448868189102,70.44056970162843,2466908
2022-07-22,69.6401138305664,70.61845375349854,67.8168387307806,70.57398098107747,1921800
2022-07-25,69.373291015625,69.8179915990585,68.12812802489275,69.64011407992206,1705600
2022-07-26,72.93089294433594,72.93089294433594,68.79517631659358,69.37328841046589,3472600
2022-07-27,72.7974853515625,72.7974853515625,71.01868298849149,72.30831877307348,1885600
2022-07-28,71.68572998046875,72.8419541678925,70.30716229533198,72.75301541168885,2353800
2022-07-29,71.15209197998047,71.68573131271187,69.41776245220535,71.68573131271187,1951000
2022-08-01,71.01868438720703,71.1520959241834,68.7951813895763,70.66292255046758,2157400
2022-08-02,68.7507095336914,70.08481121841562,67.46107383376942,70.08481121841562,1954886
2022-08-03,70.26268768310547,70.26268768310547,68.4394126935476,69.06199754184168,1624400
2022-08-04,70.70738983154297,71.01867886990932,69.90692745746368,70.12927773995281,2522600
2022-08-05,71.59679412841797,72.84195712255242,69.72905303001251,70.66292018641903,3371000
2022-08-08,71.77466583251953,73.68687954869027,71.37443805300114,71.37443805300114,5184200
2022-08-09,75.64356994628906,77.20002194694857,71.9080810733509,71.95255384474949,7326800
2022-08-10,76.31062316894531,78.1783642705085,73.6868856437275,76.08827287624511,5117963
2022-08-11,76.08827209472656,78.0894247084741,74.6207588208599,77.3779010649047,2387581
2022-08-12,75.82144927978516,78.93435335578806,75.15439840635597,76.17721110273254,3068825
2022-08-15,78.31177520751953,78.62306425781331,76.0437995249933,76.31062258844076,3426400
2022-08-16,77.64472198486328,78.93435091945125,76.08826999490226,78.93435091945125,2644460
2022-08-17,77.33342742919922,77.95601230676972,75.02098579180435,77.73366201883574,2303834
2022-08-18,74.57628631591797,77.33342856984794,74.57628631591797,77.24448981048099,2298070
2022-08-19,72.04149627685547,74.70969984266493,72.04149627685547,74.62076108092313,1869267
2022-08-22,75.06546020507812,77.42237466583515,70.8852706291562,72.08596763872902,4156362
2022-08-23,76.13273620605469,76.75532107523969,75.06545755258354,75.06545755258354,2463800
2022-08-24,72.97537231445312,77.95601775515553,72.97537231445312,76.62191593431064,2920730
2022-08-25,72.352783203125,74.48734734997407,69.55116818448512,71.81914386281082,2398400
2022-08-26,73.9537124633789,75.59910335576825,73.64242339491489,73.82030092386782,2912615
2022-08-29,75.5990982055664,75.5990982055664,72.75301722265259,73.82029589484719,1505000
2022-08-30,75.1543960571289,75.77697413863157,74.1760561637995,75.77697413863157,1417600
2022-08-31,73.10877227783203,76.04379880561918,72.35278265267242,75.59909822780854,2651143
2022-09-01,71.15209197998047,73.99817294494278,71.15209197998047,73.37559485435486,1719300
2022-09-02,69.68458557128906,72.30832329215092,69.32882371932219,72.30832329215092,2076300
2022-09-05,68.70624542236328,70.30717036003415,68.08366727193179,70.17375881762943,838338
2022-09-06,72.1749038696289,72.61960443963821,69.10646586520937,70.12927853334922,2006064
2022-09-07,72.6196060180664,73.50900717741666,71.15209274802002,71.86361638973716,1140210
2022-09-08,72.66407012939453,73.90923307746871,71.59679147995506,73.55347126579149,1098400
2022-09-09,73.2421875,74.26500023763688,72.66407536258849,73.37559903718615,2102623
2022-09-13,74.08712005615234,74.53182064043756,72.70854553063124,74.48734786777207,1895000
2022-09-14,75.332275390625,75.55462568019071,72.26384410885515,72.93089497755228,3681196
2022-09-15,75.86592102050781,76.8887269173823,74.26499623181266,76.04379853676626,2363526
2022-09-16,70.35163116455078,75.28781037051043,70.35163116455078,75.28781037051043,5661400
2022-09-19,70.21822357177734,71.77467570604618,69.99587326688179,70.26269634699356,1356700
2022-09-20,72.97537231445312,75.37675287773683,70.8852740333219,70.92974680825384,3435747
2022-09-21,73.64241790771484,74.13158446868331,72.57513245674386,72.70854398631427,1405362
2022-09-22,73.55347442626953,75.10992648184252,72.93089631827732,73.55347442626953,1285362
2022-09-23,70.66291809082031,73.5534718053129,70.26269029074284,73.37559429096562,1314000
2022-09-26,70.70738983154297,71.81914124398861,69.32881536587352,70.2626892665647,1025627
2022-09-27,69.86246490478516,70.75186607843949,68.66176789187784,70.70739330551979,957333
2022-09-28,67.14978790283203,70.44056949641599,67.14978790283203,69.8179913956598,1075886
